order_id,date,product,category,region,units,price,discount,marketing_spend,revenue,returned,seasonality_index
ORD-100242,2021-01-17,Ceramic Knife Set,Home & Kitchen,East,3,34.99,0.0,16.34,104.97,0,0.9
ORD-100235,2021-01-17,Sunglasses UV400,Accessories,Central,2,17.99,0.0,38.29,35.98,0,0.9
ORD-100252,2021-01-17,LED Desk Lamp,Electronics,South,1,27.5,0.0,4.63,27.5,0,0.9
ORD-100246,2021-01-17,Wireless Earbuds Pro,Electronics,East,3,35.99,0.1,9.81,107.97,0,0.9
ORD-100234,2021-01-17,Ceramic Knife Set,Home & Kitchen,south,3,34.99,0.0,9.23,104.97,0,0.9
ORD-100240,2021-01-17,Sunglasses UV400,Accessories,East,3,17.99,0.0,19.07,53.97,0,0.9
ORD-100256,2021-01-17,LED Desk Lamp,Electronics,North,1,26.12,0.05,28.34,26.12,0,0.9
ORD-100238,2021-01-17,Leather Wallet Classic,Accessories,Central,3,20.25,0.1,8.98,60.75,0,0.9
ORD-100251,2021-01-17,Aroma Diffuser Mini,Home & Kitchen,South,2,26.99,0.1,20.3,53.98,0,0.9
ORD-100247,2021-01-17,LED Desk Lamp,Electronics,Central,1,27.5,0.0,9.55,27.5,0,0.9
ORD-100257,2021-01-17,Yoga Mat Pro,Sports & Fitness,Central,2,24.99,0.0,34.1,49.98,0,0.9
ORD-100236,2021-01-17,Ceramic Knife Set,Home & Kitchen,North,1,34.99,0.0,23.89,34.99,0,0.9
ORD-100239,2021-01-17,Sunglasses UV400,Accessories,East,1,16.19,0.1,34.41,16.19,0,0.9
ORD-100243,2021-01-17,Ceramic Knife Set,Home & Kitchen,Central,2,34.99,0.0,38.48,69.98,0,0.9
ORD-100245,2021-01-17,Insulated Steel Bottle,Home & Kitchen,East,2,19.99,0.0,26.48,39.98,0,0.9
ORD-100237,2021-01-17,LED Desk Lamp,Electronics,North,2,27.5,0.0,19.65,55.0,0,0.9
ORD-100249,2021-01-17,LED Desk Lamp,Electronics,South,5,24.75,0.1,1.17,123.75,0,0.9
ORD-100241,2021-01-17,Sunglasses UV400,Accessories,North,2,16.19,0.1,32.38,32.38,0,0.9
ORD-100269,2021-01-18,Phone Case Armor,Electronics,West,5,11.04,0.15,38.7,55.2,0,0.9
ORD-100260,2021-01-18,Bluetooth Speaker XS,Electronics,Central,2,36.0,0.2,17.05,72.0,0,0.9
ORD-100265,2021-01-18,LED Desk Lamp,Electronics,South,1,27.5,0.0,28.98,27.5,0,0.9
ORD-100262,2021-01-18,Aroma Diffuser Mini,Home & Kitchen,West,3,29.99,0.0,38.03,89.97,0,0.9
ORD-100267,2021-01-18,LED Desk Lamp,Electronics,Central,4,27.5,0.0,34.74,110.0,0,0.9
ORD-100270,2021-01-18,Sunglasses UV400,Accessories,North,1,17.99,0.0,9.9,17.99,0,0.9
ORD-100264,2021-01-18,LED Desk Lamp,Electronics,East,4,27.5,0.0,10.97,110.0,0,0.9
ORD-100261,2021-01-18,Sunglasses UV400,Accessories,South,5,17.99,0.0,8.83,89.95,0,0.9
ORD-100266,2021-01-18,Insulated Steel Bottle,Home & Kitchen,West,1,19.99,0.0,14.74,19.99,0,0.9
ORD-100268,2021-01-18,Leather Wallet Classic,Accessories,East,3,20.25,0.1,30.44,60.75,0,0.9
ORD-100263,2021-01-18,Leather Wallet Classic,Accessories,Central,4,21.38,0.05,36.38,85.52,0,0.9
ORD-100279,2021-01-19,Backpack Urban,Accessories,East,4,42.0,0.0,25.46,168.0,0,0.9
ORD-100280,2021-01-19,LED Desk Lamp,Electronics,North,1,23.38,0.15,2.08,23.38,0,0.9
ORD-100272,2021-01-19,Wireless Earbuds Pro,Electronics,East,5,39.99,0.0,15.7,199.95,0,0.9
ORD-100276,2021-01-19,Phone Case Armor,Electronics,Central,1,12.99,0.0,3.51,12.99,0,0.9
ORD-100273,2021-01-19,Sunglasses UV400,Accessories,East,1,15.29,0.15,36.31,15.29,0,0.9
ORD-100274,2021-01-19,Yoga Mat Pro,Sports & Fitness,North,3,24.99,0.0,9.68,74.97,0,0.9
ORD-100278,2021-01-19,Yoga Mat Pro,Sports & Fitness,South,2,24.99,0.0,32.02,49.98,0,0.9
ORD-100277,2021-01-19,Wireless Earbuds Pro,Electronics,South,5,39.99,0.0,15.88,199.95,0,0.9
ORD-100271,2021-01-19,Yoga Mat Pro,Sports & Fitness,East,5,24.99,0.0,31.9,124.95,0,0.9
ORD-100275,2021-01-19,Yoga Mat Pro,Sports & Fitness,South,4,23.74,0.05,22.39,94.96,0,0.9
ORD-100290,2021-01-20,Leather Wallet Classic,Accessories,West,4,22.5,0.0,29.41,90.0,0,0.9
ORD-100283,2021-01-20,Backpack Urban,Accessories,West,3,39.9,0.05,23.73,119.7,0,0.9
ORD-100295,2021-01-20,Insulated Steel Bottle,Home & Kitchen,South,2,18.99,0.05,36.36,37.98,0,0.9
ORD-100282,2021-01-20,Yoga Mat Pro,Sports & Fitness,West,2,24.99,0.0,1.63,49.98,0,0.9
ORD-100291,2021-01-20,Phone Case Armor,Electronics,West,2,11.69,0.1,23.15,23.38,0,0.9
ORD-100292,2021-01-20,Backpack Urban,Accessories,South,5,42.0,0.0,24.25,210.0,0,0.9
ORD-100286,2021-01-20,Phone Case Armor,Electronics,General,2,,0.0,20.02,25.98,0,0.9
ORD-100288,2021-01-20,Insulated Steel Bottle,Home & Kitchen,North,5,19.99,0.0,1.23,99.95,0,0.9
ORD-100284,2021-01-20,Sunglasses UV400,Accessories,West,5,17.99,0.0,13.16,89.95,0,0.9
ORD-100289,2021-01-20,Running Shoes Flex,Sports & Fitness,South,4,59.99,0.0,38.43,239.96,0,0.9
ORD-100293,2021-01-20,Aroma Diffuser Mini,Home & Kitchen,Central,2,23.99,0.2,11.35,47.98,0,0.9
ORD-100287,2021-01-20,Leather Wallet Classic,Accessories,East,1,22.5,0.0,3.26,22.5,0,0.9
ORD-100294,2021-01-20,Phone Case Armor,Electronics,North,3,12.99,0.0,25.26,38.97,0,0.9
ORD-100285,2021-01-20,Leather Wallet Classic,Accessories,East,5,21.38,0.05,26.35,106.9,0,0.9
ORD-100281,2021-01-20,LED Desk Lamp,Electronics,South,3,24.75,0.1,21.9,74.25,0,0.9
ORD-100296,2021-01-20,Phone Case Armor,Electronics,Central,2,12.99,0.0,34.18,25.98,0,0.9
ORD-100308,2021-01-21,Insulated Steel Bottle,Home & Kitchen,East,4,19.99,0.0,39.47,79.96,0,0.9
ORD-100309,2021-01-21,LED Desk Lamp,Electronics,East,2,27.5,0.0,38.92,55.0,0,0.9
ORD-100301,2021-01-21,Backpack Urban,Accessories,West,4,37.8,0.1,17.24,151.2,0,0.9
ORD-100307,2021-01-21,Yoga Mat Pro,Sports & Fitness,North,5,21.24,0.15,12.65,106.2,0,0.9
ORD-100299,2021-01-21,Ceramic Knife Set,Home & Kitchen,Central,1,33.24,0.05,5.23,33.24,0,0.9
ORD-100303,2021-01-21,Phone Case Armor,Electronics,West,1,12.99,0.0,14.27,12.99,0,0.9
ORD-100305,2021-01-21,Yoga Mat Pro,Sports & Fitness,South,4,24.99,0.0,1.37,99.96,0,0.9
ORD-100298,2021-01-21,LED Desk Lamp,Electronics,Central,1,22.0,0.2,10.33,22.0,0,0.9
ORD-100306,2021-01-21,Sunglasses UV400,Accessories,East,5,15.29,0.15,1.57,76.45,0,0.9
ORD-100300,2021-01-21,Running Shoes Flex,Sports & Fitness,South,3,53.99,0.1,17.68,161.97,0,0.9
ORD-100302,2021-01-21,Leather Wallet Classic,Accessories,West,3,19.12,0.15,10.1,57.36,0,0.9
ORD-100297,2021-01-21,Leather Wallet Classic,Accessories,North,1,22.5,0.0,3.81,22.5,0,0.9
ORD-100304,2021-01-21,Ceramic Knife Set,Home & Kitchen,West,1,31.49,0.1,32.23,31.49,0,0.9
ORD-100316,2021-01-22,Ceramic Knife Set,Home & Kitchen,South,5,34.99,0.0,13.94,174.95,0,0.9
ORD-100310,2021-01-22,Aroma Diffuser Mini,Home & Kitchen,West,5,29.99,0.0,37.59,149.95,0,0.9
ORD-100311,2021-01-22,Running Shoes Flex,Sports & Fitness,General,2,,0.0,20.02,119.98,0,0.9
ORD-100323,2021-01-22,Insulated Steel Bottle,Home & Kitchen,North,4,19.99,0.0,23.86,79.96,0,0.9
ORD-100320,2021-01-22,Yoga Mat Pro,Sports & Fitness,East,2,23.74,0.05,31.91,47.48,0,0.9
ORD-100312,2021-01-22,Yoga Mat Pro,Sports & Fitness,North,5,19.99,0.2,10.21,99.95,0,0.9
ORD-100314,2021-01-22,Wireless Earbuds Pro,Electronics,West,2,35.99,0.1,22.82,71.98,0,0.9
ORD-100321,2021-01-22,LED Desk Lamp,Electronics,General,1,,0.0,20.02,27.5,0,0.9
ORD-100317,2021-01-22,Bluetooth Speaker XS,Electronics,Central,1,40.5,0.1,39.73,40.5,0,0.9
ORD-100322,2021-01-22,Ceramic Knife Set,Home & Kitchen,Central,1,34.99,0.0,15.85,34.99,0,0.9
ORD-100318,2021-01-22,Sunglasses UV400,Accessories,West,5,17.99,0.0,29.54,89.95,0,0.9
ORD-100319,2021-01-22,Bluetooth Speaker XS,Electronics,East,5,42.75,0.05,37.03,213.75,0,0.9
ORD-100313,2021-01-22,Running Shoes Flex,Sports & Fitness,South,2,59.99,0.0,0.7,119.98,0,0.9
ORD-100315,2021-01-22,LED Desk Lamp,Electronics,East,1,27.5,0.0,27.06,27.5,0,0.9
ORD-100345,2021-01-23,Insulated Steel Bottle,Home & Kitchen,Central,4,18.99,0.05,23.14,75.96,0,0.9
ORD-100330,2021-01-23,Aroma Diffuser Mini,Home & Kitchen,South,2,29.99,0.0,39.07,59.98,0,0.9
ORD-100324,2021-01-23,Ceramic Knife Set,Home & Kitchen,West,2,34.99,0.0,9.84,69.98,0,0.9
ORD-100336,2021-01-23,Leather Wallet Classic,Accessories,North,2,22.5,0.0,36.24,45.0,0,0.9
ORD-100328,2021-01-23,Yoga Mat Pro,Sports & Fitness,Central,3,24.99,0.0,19.43,74.97,0,0.9
ORD-100325,2021-01-23,LED Desk Lamp,Electronics,Central,2,26.12,0.05,20.85,52.24,0,0.9
ORD-100346,2021-01-23,Aroma Diffuser Mini,Home & Kitchen,North,5,26.99,0.1,7.67,134.95,0,0.9
ORD-100331,2021-01-23,Sunglasses UV400,Accessories,Central,3,17.99,0.0,34.38,53.97,0,0.9
ORD-100342,2021-01-23,Backpack Urban,Accessories,North,1,42.0,0.0,23.78,42.0,0,0.9
ORD-100337,2021-01-23,Backpack Urban,Accessories,East,3,39.9,0.05,10.99,119.7,0,0.9
ORD-100333,2021-01-23,Aroma Diffuser Mini,Home & Kitchen,West,4,29.99,0.0,32.63,119.96,0,0.9
ORD-100335,2021-01-23,Yoga Mat Pro,Sports & Fitness,South,4,24.99,0.0,8.48,99.96,0,0.9
ORD-100339,2021-01-23,Aroma Diffuser Mini,Home & Kitchen,North,2,29.99,0.0,23.46,59.98,0,0.9
ORD-100343,2021-01-23,Bluetooth Speaker XS,Electronics,South,3,45.0,0.0,27.03,135.0,0,0.9
ORD-100341,2021-01-23,Yoga Mat Pro,Sports & Fitness,East,5,24.99,0.0,24.28,124.95,0,0.9
ORD-100344,2021-01-23,Yoga Mat Pro,Sports & Fitness,West,5,23.74,0.05,27.7,118.7,0,0.9
ORD-100334,2021-01-23,Leather Wallet Classic,Accessories,Central,5,22.5,0.0,38.06,112.5,0,0.9
ORD-100329,2021-01-23,Aroma Diffuser Mini,Home & Kitchen,South,3,25.49,0.15,21.29,76.47,0,0.9
ORD-100340,2021-01-23,Insulated Steel Bottle,Home & Kitchen,North,4,17.99,0.1,8.67,71.96,0,0.9
ORD-100338,2021-01-23,Aroma Diffuser Mini,Home & Kitchen,East,4,29.99,0.0,32.38,119.96,0,0.9
ORD-100326,2021-01-23,Running Shoes Flex,Sports & Fitness,West,3,59.99,0.0,25.9,179.97,0,0.9
ORD-100327,2021-01-23,Sunglasses UV400,Accessories,Central,4,15.29,0.15,2.41,61.16,0,0.9
ORD-100332,2021-01-23,Running Shoes Flex,Sports & Fitness,West,1,59.99,0.0,10.26,59.99,0,0.9
ORD-100349,2021-01-24,Running Shoes Flex,Sports & Fitness,South,4,59.99,0.0,22.31,239.96,0,0.9
ORD-100359,2021-01-24,Running Shoes Flex,Sports & Fitness,East,2,59.99,0.0,20.63,119.98,0,0.9
ORD-100350,2021-01-24,Running Shoes Flex,Sports & Fitness,West,4,59.99,0.0,22.49,239.96,0,0.9
ORD-100357,2021-01-24,Running Shoes Flex,Sports & Fitness,South,2,59.99,0.0,15.24,119.98,0,0.9
ORD-100352,2021-01-24,Sunglasses UV400,Accessories,West,4,17.99,0.0,26.6,71.96,0,0.9
ORD-100354,2021-01-24,Aroma Diffuser Mini,Home & Kitchen,West,4,29.99,0.0,26.86,119.96,0,0.9
ORD-100351,2021-01-24,Ceramic Knife Set,Home & Kitchen,South,5,34.99,0.0,30.19,174.95,0,0.9
ORD-100355,2021-01-24,Yoga Mat Pro,Sports & Fitness,Central,2,23.74,0.05,34.59,47.48,0,0.9
ORD-100356,2021-01-24,Phone Case Armor,Electronics,North,4,12.34,0.05,1.45,49.36,0,0.9
ORD-100358,2021-01-24,LED Desk Lamp,Electronics,West,1,27.5,0.0,12.22,27.5,0,0.9
ORD-100347,2021-01-24,Ceramic Knife Set,Home & Kitchen,South,4,34.99,0.0,21.6,139.96,0,0.9
ORD-100348,2021-01-24,Insulated Steel Bottle,Home & Kitchen,South,4,19.99,0.0,13.32,79.96,0,0.9
ORD-100353,2021-01-24,Insulated Steel Bottle,Home & Kitchen,Central,5,19.99,0.0,38.97,99.95,0,0.9
ORD-100375,2021-01-25,Ceramic Knife Set,Home & Kitchen,West,4,34.99,0.0,24.96,139.96,0,0.9
ORD-100361,2021-01-25,Backpack Urban,Accessories,South,2,42.0,0.0,26.97,84.0,0,0.9
ORD-100365,2021-01-25,Yoga Mat Pro,Sports & Fitness,Central,1,21.24,0.15,19.48,21.24,0,0.9
ORD-100362,2021-01-25,Yoga Mat Pro,Sports & Fitness,North,3,23.74,0.05,12.19,71.22,0,0.9
ORD-100374,2021-01-25,Running Shoes Flex,Sports & Fitness,North,4,59.99,0.0,25.33,239.96,0,0.9
ORD-100369,2021-01-25,Aroma Diffuser Mini,Home & Kitchen,Central,2,29.99,0.0,34.06,59.98,0,0.9
ORD-100376,2021-01-25,Yoga Mat Pro,Sports & Fitness,Central,2,24.99,0.0,35.46,49.98,0,0.9
ORD-100364,2021-01-25,Aroma Diffuser Mini,Home & Kitchen,North,2,29.99,0.0,32.9,59.98,0,0.9
ORD-100363,2021-01-25,Ceramic Knife Set,Home & Kitchen,South,3,34.99,0.0,27.8,104.97,0,0.9
ORD-100368,2021-01-25,Aroma Diffuser Mini,Home & Kitchen,West,5,29.99,0.0,38.63,149.95,0,0.9
ORD-100372,2021-01-25,Bluetooth Speaker XS,Electronics,East,5,45.0,0.0,11.89,225.0,0,0.9
ORD-100367,2021-01-25,Ceramic Knife Set,Home & Kitchen,North,2,34.99,0.0,1.03,69.98,0,0.9
ORD-100370,2021-01-25,LED Desk Lamp,Electronics,East,2,27.5,0.0,6.08,55.0,0,0.9
ORD-100366,2021-01-25,Aroma Diffuser Mini,Home & Kitchen,Central,3,25.49,0.15,33.01,76.47,0,0.9
ORD-100360,2021-01-25,Phone Case Armor,Electronics,North,5,12.99,0.0,20.05,64.95,0,0.9
ORD-100373,2021-01-25,Sunglasses UV400,Accessories,East,3,17.99,0.0,31.31,53.97,0,0.9
ORD-100371,2021-01-25,Ceramic Knife Set,Home & Kitchen,East,3,34.99,0.0,8.47,104.97,0,0.9
ORD-100383,2021-01-26,Backpack Urban,Accessories,South,4,37.8,0.1,9.74,151.2,0,0.9
ORD-100386,2021-01-26,Leather Wallet Classic,Accessories,Central,1,19.12,0.15,32.36,19.12,0,0.9
ORD-100377,2021-01-26,Yoga Mat Pro,Sports & Fitness,South,5,24.99,0.0,38.55,124.95,0,0.9
ORD-100385,2021-01-26,Ceramic Knife Set,Home & Kitchen,North,2,31.49,0.1,38.21,62.98,0,0.9
ORD-100378,2021-01-26,LED Desk Lamp,Electronics,South,5,27.5,0.0,10.39,137.5,0,0.9
ORD-100381,2021-01-26,Ceramic Knife Set,Home & Kitchen,North,5,34.99,0.0,14.86,174.95,0,0.9
ORD-100380,2021-01-26,Ceramic Knife Set,Home & Kitchen,South,2,34.99,0.0,39.03,69.98,0,0.9
ORD-100388,2021-01-26,Phone Case Armor,Electronics,North,3,12.99,0.0,15.45,38.97,0,0.9
ORD-100387,2021-01-26,Wireless Earbuds Pro,Electronics,Central,2,33.99,0.15,10.12,67.98,0,0.9
ORD-100384,2021-01-26,Leather Wallet Classic,Accessories,South,3,22.5,0.0,15.78,67.5,0,0.9
ORD-100382,2021-01-26,Phone Case Armor,Electronics,Central,3,12.99,0.0,33.77,38.97,0,0.9
ORD-100379,2021-01-26,Running Shoes Flex,Sports & Fitness,Central,2,59.99,0.0,24.76,119.98,0,0.9
ORD-100397,2021-01-27,Aroma Diffuser Mini,Home & Kitchen,South,1,29.99,0.0,21.21,29.99,0,0.9
ORD-100390,2021-01-27,Running Shoes Flex,Sports & Fitness,East,5,59.99,0.0,1.52,299.95,0,0.9
ORD-100392,2021-01-27,Ceramic Knife Set,Home & Kitchen,West,4,33.24,0.05,14.13,132.96,0,0.9
ORD-100394,2021-01-27,Insulated Steel Bottle,Home & Kitchen,South,3,19.99,0.0,21.98,59.97,0,0.9
ORD-100401,2021-01-27,Running Shoes Flex,Sports & Fitness,West,1,59.99,0.0,17.28,59.99,0,0.9
ORD-100403,2021-01-27,Ceramic Knife Set,Home & Kitchen,Central,4,34.99,0.0,35.48,139.96,0,0.9
ORD-100396,2021-01-27,Sunglasses UV400,Accessories,West,2,17.99,0.0,0.42,35.98,0,0.9
ORD-100395,2021-01-27,Yoga Mat Pro,Sports & Fitness,North,4,22.49,0.1,31.3,89.96,0,0.9
ORD-100389,2021-01-27,Leather Wallet Classic,Accessories,North,5,22.5,0.0,29.5,112.5,0,0.9
ORD-100402,2021-01-27,Backpack Urban,Accessories,West,1,42.0,0.0,10.95,42.0,0,0.9
ORD-100400,2021-01-27,Bluetooth Speaker XS,Electronics,South,3,45.0,0.0,4.43,135.0,0,0.9
ORD-100399,2021-01-27,Yoga Mat Pro,Sports & Fitness,West,5,24.99,0.0,29.92,124.95,0,0.9
ORD-100391,2021-01-27,Wireless Earbuds Pro,Electronics,North,5,35.99,0.1,4.21,179.95,0,0.9
ORD-100398,2021-01-27,Backpack Urban,Accessories,South,5,42.0,0.0,18.97,210.0,0,0.9
ORD-100393,2021-01-27,LED Desk Lamp,Electronics,West,4,26.12,0.05,26.45,104.48,0,0.9
ORD-100414,2021-01-28,LED Desk Lamp,Electronics,West,2,27.5,0.0,31.35,55.0,0,0.9
ORD-100410,2021-01-28,Running Shoes Flex,Sports & Fitness,South,4,59.99,0.0,30.44,239.96,0,0.9
ORD-100406,2021-01-28,Sunglasses UV400,Accessories,Central,4,17.99,0.0,6.59,71.96,0,0.9
ORD-100413,2021-01-28,Sunglasses UV400,Accessories,East,2,17.09,0.05,32.6,34.18,0,0.9
ORD-100412,2021-01-28,Leather Wallet Classic,Accessories,East,3,22.5,0.0,32.0,67.5,0,0.9
ORD-100404,2021-01-28,Running Shoes Flex,Sports & Fitness,Central,1,59.99,0.0,21.76,59.99,0,0.9
ORD-100409,2021-01-28,Wireless Earbuds Pro,Electronics,Central,3,39.99,0.0,22.6,119.97,0,0.9
ORD-100407,2021-01-28,Ceramic Knife Set,Home & Kitchen,East,4,31.49,0.1,8.54,125.96,0,0.9
ORD-100405,2021-01-28,Ceramic Knife Set,Home & Kitchen,East,4,34.99,0.0,12.8,139.96,0,0.9
ORD-100408,2021-01-28,Running Shoes Flex,Sports & Fitness,Central,4,56.99,0.05,21.69,227.96,0,0.9
ORD-100411,2021-01-28,Backpack Urban,Accessories,West,1,39.9,0.05,35.26,39.9,0,0.9
ORD-100420,2021-01-29,Running Shoes Flex,Sports & Fitness,Central,4,59.99,0.0,28.94,239.96,0,0.9
ORD-100425,2021-01-29,Running Shoes Flex,Sports & Fitness,East,1,59.99,0.0,8.82,59.99,0,0.9
ORD-100422,2021-01-29,Bluetooth Speaker XS,Electronics,North,3,45.0,0.0,33.0,135.0,0,0.9
ORD-100423,2021-01-29,Insulated Steel Bottle,Home & Kitchen,Central,5,18.99,0.05,39.28,94.95,0,0.9
ORD-100427,2021-01-29,Wireless Earbuds Pro,Electronics,East,1,39.99,0.0,19.85,39.99,0,0.9
ORD-100424,2021-01-29,Aroma Diffuser Mini,Home & Kitchen,North,3,29.99,0.0,5.9,89.97,0,0.9
ORD-100418,2021-01-29,Backpack Urban,Accessories,Central,3,42.0,0.0,26.52,126.0,0,0.9
ORD-100417,2021-01-29,Ceramic Knife Set,Home & Kitchen,West,2,34.99,0.0,17.94,69.98,0,0.9
ORD-100416,2021-01-29,Ceramic Knife Set,Home & Kitchen,East,1,34.99,0.0,30.25,34.99,0,0.9
ORD-100419,2021-01-29,Backpack Urban,Accessories,North,4,42.0,0.0,15.51,168.0,0,0.9
ORD-100426,2021-01-29,Phone Case Armor,Electronics,Central,3,12.34,0.05,29.34,37.02,0,0.9
ORD-100421,2021-01-29,Backpack Urban,Accessories,South,4,42.0,0.0,24.14,168.0,0,0.9
ORD-100428,2021-01-29,Yoga Mat Pro,Sports & Fitness,Central,4,24.99,0.0,22.87,99.96,0,0.9
ORD-100415,2021-01-29,Backpack Urban,Accessories,South,4,39.9,0.05,8.1,159.6,0,0.9
ORD-100433,2021-01-30,Insulated Steel Bottle,Home & Kitchen,North,1,18.99,0.05,0.28,18.99,0,0.9
ORD-100437,2021-01-30,Yoga Mat Pro,Sports & Fitness,North,2,22.49,0.1,10.73,44.98,0,0.9
ORD-100430,2021-01-30,Ceramic Knife Set,Home & Kitchen,East,3,34.99,0.0,17.19,104.97,0,0.9
ORD-100438,2021-01-30,Aroma Diffuser Mini,Home & Kitchen,North,3,29.99,0.0,36.26,89.97,0,0.9
ORD-100434,2021-01-30,Yoga Mat Pro,Sports & Fitness,West,4,24.99,0.0,15.95,99.96,0,0.9
ORD-100435,2021-01-30,Leather Wallet Classic,Accessories,West,1,19.12,0.15,2.76,19.12,0,0.9
ORD-100439,2021-01-30,Ceramic Knife Set,Home & Kitchen,South,4,34.99,0.0,30.87,139.96,0,0.9
ORD-100440,2021-01-30,Leather Wallet Classic,Accessories,Central,3,18.0,0.2,22.41,54.0,0,0.9
ORD-100436,2021-01-30,Backpack Urban,Accessories,South,4,42.0,0.0,11.02,168.0,0,0.9
ORD-100429,2021-01-30,Yoga Mat Pro,Sports & Fitness,East,5,24.99,0.0,37.18,124.95,0,0.9
ORD-100431,2021-01-30,Ceramic Knife Set,Home & Kitchen,Central,5,34.99,0.0,19.24,174.95,0,0.9
ORD-100432,2021-01-30,Backpack Urban,Accessories,South,5,39.9,0.05,25.25,199.5,0,0.9
ORD-100448,2021-01-31,Running Shoes Flex,Sports & Fitness,West,4,59.99,0.0,20.5,239.96,0,0.9
ORD-100449,2021-01-31,LED Desk Lamp,Electronics,North,2,22.0,0.2,31.76,44.0,0,0.9
ORD-100446,2021-01-31,Backpack Urban,Accessories,North,5,42.0,0.0,26.57,210.0,0,0.9
ORD-100450,2021-01-31,Running Shoes Flex,Sports & Fitness,West,5,59.99,0.0,13.21,299.95,0,0.9
ORD-100452,2021-01-31,Sunglasses UV400,Accessories,South,2,17.09,0.05,22.32,34.18,0,0.9
ORD-100453,2021-01-31,Sunglasses UV400,Accessories,West,3,15.29,0.15,21.55,45.87,0,0.9
ORD-100442,2021-01-31,Wireless Earbuds Pro,Electronics,North,2,37.99,0.05,16.72,75.98,0,0.9
ORD-100445,2021-01-31,Wireless Earbuds Pro,Electronics,North,2,39.99,0.0,18.33,79.98,0,0.9
ORD-100441,2021-01-31,Sunglasses UV400,Accessories,North,5,17.99,0.0,13.98,89.95,0,0.9
ORD-100447,2021-01-31,Bluetooth Speaker XS,Electronics,Central,2,45.0,0.0,16.47,90.0,0,0.9
ORD-100443,2021-01-31,Running Shoes Flex,Sports & Fitness,South,1,59.99,0.0,4.59,59.99,0,0.9
ORD-100451,2021-01-31,Yoga Mat Pro,Sports & Fitness,East,5,24.99,0.0,6.46,124.95,0,0.9
ORD-100444,2021-01-31,Phone Case Armor,Electronics,North,2,12.99,0.0,31.67,25.98,0,0.9
ORD-100463,2021-02-01,Phone Case Armor,Electronics,East,2,12.99,0.0,6.49,25.98,0,0.9
ORD-100457,2021-02-01,Leather Wallet Classic,Accessories,West,2,22.5,0.0,27.84,45.0,0,0.9
ORD-100471,2021-02-01,Bluetooth Speaker XS,Electronics,East,1,42.75,0.05,7.65,42.75,0,0.9
ORD-100466,2021-02-01,Phone Case Armor,Electronics,East,5,12.99,0.0,36.73,64.95,0,0.9
ORD-100469,2021-02-01,Phone Case Armor,Electronics,West,4,12.99,0.0,9.77,51.96,0,0.9
ORD-100456,2021-02-01,Phone Case Armor,Electronics,North,1,12.99,0.0,25.38,12.99,0,0.9
ORD-100468,2021-02-01,Phone Case Armor,Electronics,East,1,12.99,0.0,19.77,12.99,0,0.9
ORD-100460,2021-02-01,Phone Case Armor,Electronics,East,3,12.99,0.0,31.94,38.97,0,0.9
ORD-100465,2021-02-01,Bluetooth Speaker XS,Electronics,Central,2,45.0,0.0,29.26,90.0,0,0.9
ORD-100464,2021-02-01,Ceramic Knife Set,Home & Kitchen,West,1,34.99,0.0,1.17,34.99,0,0.9
ORD-100461,2021-02-01,Sunglasses UV400,Accessories,North,4,17.09,0.05,12.79,68.36,0,0.9
ORD-100458,2021-02-01,Bluetooth Speaker XS,Electronics,East,3,45.0,0.0,35.89,135.0,0,0.9
ORD-100470,2021-02-01,Leather Wallet Classic,Accessories,West,2,22.5,0.0,9.59,45.0,0,0.9
ORD-100455,2021-02-01,Insulated Steel Bottle,Home & Kitchen,West,3,19.99,0.0,20.93,59.97,0,0.9
ORD-100459,2021-02-01,Leather Wallet Classic,Accessories,Central,1,22.5,0.0,1.34,22.5,0,0.9
ORD-100454,2021-02-01,Running Shoes Flex,Sports & Fitness,Central,1,59.99,0.0,3.74,59.99,0,0.9
ORD-100467,2021-02-01,Phone Case Armor,Electronics,West,4,10.39,0.2,36.05,41.56,0,0.9
ORD-100462,2021-02-01,Running Shoes Flex,Sports & Fitness,West,5,59.99,0.0,25.39,299.95,0,0.9
ORD-100479,2021-02-02,Bluetooth Speaker XS,Electronics,east,3,38.25,0.15,26.83,114.75,0,0.9
ORD-100486,2021-02-02,Leather Wallet Classic,Accessories,North,5,22.5,0.0,3.86,112.5,0,0.9
ORD-100473,2021-02-02,Insulated Steel Bottle,Home & Kitchen,South,1,19.99,0.0,27.05,19.99,0,0.9
ORD-100478,2021-02-02,Phone Case Armor,Electronics,Central,1,12.34,0.05,31.54,12.34,0,0.9
ORD-100482,2021-02-02,Aroma Diffuser Mini,Home & Kitchen,south,1,29.99,0.0,29.6,29.99,0,0.9
ORD-100485,2021-02-02,LED Desk Lamp,Electronics,West,4,24.75,0.1,11.26,99.0,0,0.9
ORD-100476,2021-02-02,Aroma Diffuser Mini,Home & Kitchen,Central,2,29.99,0.0,12.21,59.98,0,0.9
ORD-100484,2021-02-02,Insulated Steel Bottle,Home & Kitchen,North,1,17.99,0.1,39.27,17.99,0,0.9
ORD-100481,2021-02-02,Ceramic Knife Set,Home & Kitchen,East,3,34.99,0.0,32.09,104.97,0,0.9
ORD-100475,2021-02-02,Phone Case Armor,Electronics,East,1,11.69,0.1,11.17,11.69,0,0.9
ORD-100483,2021-02-02,Yoga Mat Pro,Sports & Fitness,South,1,24.99,0.0,36.43,24.99,0,0.9
