date,product,units,price,discount,marketing_spend,region,returned
2026-04-19,Insulated Steel Bottle,17.0,30.89,0.15,152.81,Europe,0
2026-04-20,Wireless Earbuds Pro,12.0,199.08,0.0,439.89,Asia Pacific,0
2026-04-24,Insulated Steel Bottle,21.0,29.36,0.05,65.0,North America,0
2026-04-27,Ceramic Knife Set,11.0,90.58,0.0,460.75,Asia Pacific,0
2026-04-28,Ceramic Knife Set,5.0,89.02,0.2,103.26,Europe,0
2026-04-29,Insulated Steel Bottle,12.0,32.2,0.0,340.59,North America,0
2026-05-01,Mechanical Keyboard RGB,17.0,127.1,0.0,162.54,Latin America,0
2026-05-04,Smart Fitness Watch,6.0,147.6,0.0,,Europe,0
2026-05-06,Wireless Earbuds Pro,1.0,199.92,0.1,280.54,Latin America,0
2026-05-10,Insulated Steel Bottle,5.0,30.88,0.0,110.86,North America,0
2026-05-10,Insulated Steel Bottle,14.0,28.7,0.0,306.95,Latin America,0
2026-05-10,Insulated Steel Bottle,5.0,27.48,0.2,233.55,Europe,0
2026-05-13,Smart Fitness Watch,22.0,151.64,0.15,347.65,Asia Pacific,0
2026-05-14,Smart Fitness Watch,24.0,147.81,0.0,446.86,Latin America,0
2026-05-18,Aroma Diffuser Mini,1.0,49.51,0.0,234.23,Europe,0
2026-05-23,Ceramic Knife Set,18.0,90.97,0.1,,Europe,0
2026-05-24,Ergonomic Desk Chair,16.0,248.34,0.15,56.53,North America,0
2026-05-24,Mechanical Keyboard RGB,9.0,128.07,0.05,308.68,Europe,0
2026-05-24,Bluetooth Speaker XS,19.0,78.17,0.05,231.02,Asia Pacific,0
2026-05-25,Smart Fitness Watch,22.0,150.35,0.0,218.59,Asia Pacific,0
2026-05-29,Ergonomic Desk Chair,5.0,250.59,0.1,132.32,Latin America,0
2026-05-30,Smart Fitness Watch,2.0,149.05,0.05,243.52,Latin America,0
2026-05-31,Mechanical Keyboard RGB,15.0,131.82,0.05,493.0,Latin America,0
2026-05-31,Bluetooth Speaker XS,7.0,79.05,0.0,183.99,Latin America,0
2026-06-01,Aroma Diffuser Mini,4.0,50.94,0.15,319.87,Asia Pacific,0
2026-06-04,Insulated Steel Bottle,1.0,28.35,0.05,399.42,North America,1
2026-06-05,Aroma Diffuser Mini,13.0,52.5,0.0,387.12,Latin America,0
2026-06-05,Smart Fitness Watch,20.0,151.36,0.05,197.95,North America,0
2026-06-05,Aroma Diffuser Mini,22.0,48.81,0.05,324.89,Europe,0
2026-06-06,Ergonomic Desk Chair,7.0,251.15,0.05,442.07,Europe,0
2026-06-06,Wireless Earbuds Pro,15.0,201.08,0.1,56.95,Latin America,0
2026-06-08,Smart Fitness Watch,23.0,151.33,0.05,246.08,Europe,0
2026-06-09,Smart Fitness Watch,14.0,145.28,0.15,150.92,North America,0
2026-06-10,Ergonomic Desk Chair,23.0,250.08,0.0,224.88,North America,0
2026-06-10,Ceramic Knife Set,19.0,89.81,0.0,237.2,Europe,0
2026-06-13,Bluetooth Speaker XS,22.0,79.71,0.0,386.0,Latin America,0
2026-06-13,Insulated Steel Bottle,24.0,29.33,0.05,92.22,North America,0
2026-06-14,Ergonomic Desk Chair,20.0,249.37,0.05,280.66,North America,0
2026-06-18,Bluetooth Speaker XS,24.0,80.92,0.15,303.89,Asia Pacific,0
2026-06-18,Mechanical Keyboard RGB,18.0,129.81,0.1,272.37,Latin America,0
2026-06-18,Bluetooth Speaker XS,10.0,79.33,0.05,379.34,Asia Pacific,0
2026-06-20,Mechanical Keyboard RGB,9.0,130.71,0.2,222.71,Europe,0
2026-06-20,Ergonomic Desk Chair,8.0,249.63,0.0,475.24,Europe,0
2026-06-21,Smart Fitness Watch,10.0,149.77,0.1,266.81,Asia Pacific,0
2026-06-22,Smart Fitness Watch,17.0,151.8,0.0,307.05,Latin America,0
2026-06-22,Ceramic Knife Set,2.0,88.35,0.05,,North America,0
2026-06-24,Ergonomic Desk Chair,6.0,246.73,0.1,173.86,Europe,0
2026-06-24,Mechanical Keyboard RGB,5.0,129.11,0.05,83.84,Latin America,0
2026-06-25,Bluetooth Speaker XS,9.0,79.32,0.0,368.5,Latin America,0
2026-06-30,Bluetooth Speaker XS,5.0,80.08,0.0,267.36,Europe,0
2026-06-30,Mechanical Keyboard RGB,18.0,129.16,0.05,453.43,Europe,0
2026-06-30,Aroma Diffuser Mini,20.0,50.13,0.1,492.21,Latin America,0
2026-07-01,Ceramic Knife Set,9.0,92.76,0.0,229.6,North America,0
2026-07-02,Wireless Earbuds Pro,17.0,200.2,0.15,236.95,Asia Pacific,0
2026-07-06,Smart Fitness Watch,17.0,150.47,0.0,233.58,Europe,0
2026-07-07,Insulated Steel Bottle,12.0,28.81,0.05,196.05,Asia Pacific,0
2026-07-11,Bluetooth Speaker XS,7.0,76.92,0.1,401.76,Latin America,0
2026-07-15,Insulated Steel Bottle,3.0,25.55,0.05,391.55,Asia Pacific,0
2026-07-20,Wireless Earbuds Pro,10.0,198.22,0.2,265.39,North America,0
2026-07-20,Ergonomic Desk Chair,2.0,245.13,0.05,70.1,Latin America,0
2026-07-21,Insulated Steel Bottle,3.0,29.77,0.05,189.3,North America,0
2026-07-24,Wireless Earbuds Pro,16.0,198.43,0.0,181.54,Latin America,0
2026-07-26,Smart Fitness Watch,2.0,147.03,0.0,414.99,North America,0
2026-07-27,Mechanical Keyboard RGB,24.0,129.2,0.0,89.41,Latin America,0
2026-07-29,Aroma Diffuser Mini,10.0,47.89,0.1,412.55,North America,0
2026-07-29,Smart Fitness Watch,6.0,149.68,0.0,351.13,Latin America,0
2026-07-30,Bluetooth Speaker XS,22.0,80.06,0.0,379.6,North America,0
2026-08-01,Wireless Earbuds Pro,11.0,197.95,0.0,244.5,Latin America,0
2026-08-01,Insulated Steel Bottle,23.0,28.64,0.0,355.88,North America,0
2026-08-02,Bluetooth Speaker XS,7.0,79.32,0.0,324.06,Europe,0
2026-08-03,Aroma Diffuser Mini,15.0,46.89,0.15,396.04,Asia Pacific,0
2026-08-03,Mechanical Keyboard RGB,6.0,129.32,0.1,251.05,Latin America,0
2026-08-04,Ergonomic Desk Chair,20.0,246.85,0.1,262.77,North America,0
2026-08-04,Bluetooth Speaker XS,9.0,79.85,0.1,339.61,Europe,0
2026-08-06,Ergonomic Desk Chair,22.0,248.35,0.0,98.63,Latin America,0
2026-08-06,Wireless Earbuds Pro,20.0,196.85,0.15,246.31,Latin America,0
2026-08-09,Aroma Diffuser Mini,12.0,48.13,0.0,487.38,Latin America,0
2026-08-10,Insulated Steel Bottle,19.0,28.19,0.0,66.9,Asia Pacific,0
2026-08-11,Aroma Diffuser Mini,20.0,50.6,0.05,192.2,North America,0
2026-08-11,Aroma Diffuser Mini,3.0,49.26,0.0,191.35,North America,0
2026-08-12,Ceramic Knife Set,15.0,87.57,0.1,335.06,Latin America,0
2026-08-13,Aroma Diffuser Mini,2.0,51.47,0.0,97.61,Latin America,0
2026-08-14,Aroma Diffuser Mini,21.0,49.94,0.1,332.84,Latin America,0
2026-08-15,Smart Fitness Watch,2.0,148.5,0.0,92.77,Europe,0
2026-08-17,Bluetooth Speaker XS,22.0,76.67,0.0,92.73,Latin America,0
2026-08-17,Insulated Steel Bottle,3.0,28.36,0.1,377.68,Asia Pacific,0
2026-08-17,Smart Fitness Watch,6.0,148.67,0.0,195.86,North America,0
2026-08-18,Smart Fitness Watch,15.0,149.55,0.0,489.84,Asia Pacific,0
2026-08-19,Bluetooth Speaker XS,10.0,79.91,0.0,66.81,Latin America,0
2026-08-19,Bluetooth Speaker XS,9.0,80.21,0.05,250.3,Europe,0
2026-08-21,Wireless Earbuds Pro,1.0,196.58,0.05,100.91,Latin America,0
2026-08-21,Bluetooth Speaker XS,16.0,79.31,0.0,208.12,Latin America,0
2026-08-23,Ceramic Knife Set,6.0,88.76,0.2,499.2,Latin America,0
2026-08-24,Ceramic Knife Set,9.0,93.02,0.15,449.98,Latin America,0
2026-08-25,Smart Fitness Watch,4.0,149.1,0.1,71.75,Latin America,0
2026-08-25,Ergonomic Desk Chair,2.0,248.07,0.1,303.47,North America,0
2026-08-27,Wireless Earbuds Pro,4.0,199.17,0.0,341.52,Asia Pacific,0
2026-08-28,Ergonomic Desk Chair,1.0,248.99,0.05,144.29,Europe,0
2026-08-28,Ergonomic Desk Chair,19.0,246.02,0.0,115.3,Latin America,0
2026-08-31,Smart Fitness Watch,10.0,149.61,0.0,456.97,Europe,0
2026-08-31,Mechanical Keyboard RGB,21.0,128.53,0.2,485.97,North America,0
2026-09-02,Smart Fitness Watch,15.0,148.96,0.05,496.35,Asia Pacific,1
2026-09-02,Insulated Steel Bottle,22.0,27.69,0.0,405.39,Latin America,0
2026-09-03,Insulated Steel Bottle,19.0,27.36,0.0,348.58,North America,0
2026-09-04,Bluetooth Speaker XS,16.0,80.32,0.05,205.58,North America,0
2026-09-06,Bluetooth Speaker XS,21.0,80.66,0.0,127.13,Asia Pacific,0
2026-09-06,Mechanical Keyboard RGB,24.0,129.63,0.0,85.54,Latin America,0
2026-09-07,Bluetooth Speaker XS,22.0,76.28,0.0,361.98,Asia Pacific,0
2026-09-08,Insulated Steel Bottle,4.0,29.72,0.0,403.13,Asia Pacific,0
2026-09-08,Ergonomic Desk Chair,2.0,246.31,0.05,421.9,Europe,1
2026-09-11,Smart Fitness Watch,13.0,148.01,0.0,461.19,Europe,0
2026-09-13,Aroma Diffuser Mini,1.0,50.3,0.1,445.97,Asia Pacific,0
2026-09-13,Ceramic Knife Set,17.0,89.99,0.0,499.88,Europe,0
2026-09-13,Aroma Diffuser Mini,13.0,49.69,0.05,159.83,North America,0
2026-09-14,Aroma Diffuser Mini,4.0,50.97,0.2,393.49,Asia Pacific,0
2026-09-16,Insulated Steel Bottle,,29.84,0.05,313.91,Latin America,0
2026-09-17,Aroma Diffuser Mini,17.0,45.97,0.15,167.56,Latin America,0
2026-09-19,Smart Fitness Watch,9.0,148.45,0.15,491.86,North America,0
2026-09-20,Mechanical Keyboard RGB,4.0,128.94,0.0,454.05,Latin America,0
2026-09-21,Wireless Earbuds Pro,19.0,198.76,0.1,107.83,Latin America,1
2026-09-21,Bluetooth Speaker XS,1.0,78.07,0.15,61.77,Asia Pacific,0
2026-09-26,Wireless Earbuds Pro,10.0,197.45,0.0,359.75,North America,0
2026-09-26,Ergonomic Desk Chair,4.0,252.6,0.0,321.86,Asia Pacific,0
2026-09-26,Smart Fitness Watch,9.0,148.42,0.15,471.12,North America,0
2026-10-02,Smart Fitness Watch,13.0,152.53,0.1,155.3,Asia Pacific,0
2026-10-03,Ceramic Knife Set,14.0,87.29,0.0,87.97,Asia Pacific,0
2026-10-07,Smart Fitness Watch,10.0,149.99,0.0,166.65,Europe,0
2026-10-08,Bluetooth Speaker XS,6.0,79.34,0.1,58.52,Latin America,0
2026-10-10,Smart Fitness Watch,,,0.05,66.15,North America,0
2026-10-11,Aroma Diffuser Mini,6.0,48.3,0.05,461.69,Latin America,0
2026-10-11,Ceramic Knife Set,17.0,88.98,0.1,208.41,Europe,0
2026-10-15,Bluetooth Speaker XS,10.0,77.73,0.05,234.86,North America,0
2026-10-18,Mechanical Keyboard RGB,18.0,128.62,0.05,58.27,Europe,0
2026-10-18,Mechanical Keyboard RGB,22.0,125.45,0.1,171.73,Latin America,0
2026-10-22,Mechanical Keyboard RGB,18.0,130.07,0.1,412.13,Asia Pacific,0
2026-10-24,Mechanical Keyboard RGB,3.0,130.84,0.05,326.97,Europe,0
2026-10-24,Aroma Diffuser Mini,20.0,49.68,0.0,389.2,Europe,0
2026-10-27,Smart Fitness Watch,21.0,152.4,0.0,251.25,Asia Pacific,0
2026-10-28,Wireless Earbuds Pro,15.0,200.02,0.2,189.38,Latin America,0
2026-10-30,Bluetooth Speaker XS,15.0,80.71,0.0,267.26,Europe,1
2026-10-31,Aroma Diffuser Mini,4.0,50.86,0.0,195.38,Latin America,0
2026-11-04,Mechanical Keyboard RGB,9.0,124.87,0.0,427.54,Asia Pacific,0
2026-11-05,Ergonomic Desk Chair,19.0,249.64,0.1,183.95,North America,0
2026-11-05,Smart Fitness Watch,24.0,146.93,0.0,346.89,Europe,0
2026-11-06,Wireless Earbuds Pro,17.0,197.23,0.0,111.64,Latin America,0
2026-11-07,Ergonomic Desk Chair,11.0,247.49,0.0,359.09,Asia Pacific,0
2026-11-08,Ceramic Knife Set,9.0,,0.1,460.98,Asia Pacific,0
2026-11-10,Ergonomic Desk Chair,10.0,249.98,0.0,323.86,Europe,0
2026-11-10,Ceramic Knife Set,18.0,89.65,0.0,301.93,North America,0
2026-11-10,Ceramic Knife Set,20.0,88.98,0.0,482.5,Europe,0
2026-11-11,Mechanical Keyboard RGB,13.0,130.08,0.15,332.33,Latin America,0
2026-11-12,Ceramic Knife Set,8.0,90.18,0.0,166.8,Asia Pacific,0
2026-11-13,Insulated Steel Bottle,7.0,29.66,0.0,181.58,North America,0
2026-11-13,Bluetooth Speaker XS,17.0,76.41,0.05,367.39,Latin America,0
2026-11-14,Bluetooth Speaker XS,21.0,77.89,0.2,380.95,Europe,0
2026-11-14,Mechanical Keyboard RGB,23.0,129.04,0.05,186.57,Asia Pacific,0
2026-11-16,Insulated Steel Bottle,15.0,30.1,0.2,205.4,Europe,0
2026-11-17,Ergonomic Desk Chair,20.0,247.01,0.1,495.98,North America,0
2026-11-17,Aroma Diffuser Mini,15.0,48.98,0.0,95.88,North America,0
2026-11-18,Ergonomic Desk Chair,1.0,246.65,0.05,232.09,North America,0
2026-11-21,Smart Fitness Watch,14.0,150.54,0.0,78.1,North America,0
2026-11-22,Aroma Diffuser Mini,5.0,49.36,0.05,419.49,North America,0
2026-11-23,Ceramic Knife Set,11.0,86.98,0.0,91.56,Europe,0
2026-11-27,Wireless Earbuds Pro,16.0,196.97,0.0,353.3,North America,0
2026-11-27,Aroma Diffuser Mini,2.0,49.58,0.15,75.42,North America,0
2026-11-29,Wireless Earbuds Pro,8.0,201.06,0.0,352.78,Asia Pacific,0
2026-11-29,Bluetooth Speaker XS,11.0,77.35,0.15,429.37,North America,0
2026-12-01,Wireless Earbuds Pro,18.0,200.18,0.0,229.47,Asia Pacific,0
2026-12-02,Bluetooth Speaker XS,3.0,78.19,0.0,284.96,Asia Pacific,0
2026-12-03,Insulated Steel Bottle,1.0,30.23,0.15,230.69,Asia Pacific,0
2026-12-04,Insulated Steel Bottle,11.0,30.02,0.05,185.22,Europe,0
2026-12-06,Mechanical Keyboard RGB,16.0,129.23,0.1,411.47,Europe,0
2026-12-10,Mechanical Keyboard RGB,18.0,126.25,0.0,172.4,Latin America,0
2026-12-10,Ceramic Knife Set,16.0,90.02,0.05,375.32,Latin America,0
2026-12-10,Aroma Diffuser Mini,23.0,49.75,0.1,142.79,Asia Pacific,0
2026-12-14,Ceramic Knife Set,10.0,89.62,0.05,162.43,Europe,0
2026-12-16,Bluetooth Speaker XS,18.0,79.29,0.0,201.41,North America,0
2026-12-21,Ceramic Knife Set,6.0,87.68,0.2,315.12,Latin America,0
2026-12-21,Wireless Earbuds Pro,,200.62,0.05,254.49,Europe,0
2026-12-23,Bluetooth Speaker XS,4.0,80.35,0.15,385.32,North America,0
2026-12-28,Mechanical Keyboard RGB,13.0,127.39,0.1,146.11,North America,0
2026-12-29,Insulated Steel Bottle,24.0,30.97,0.1,54.8,Europe,0
2026-12-31,Mechanical Keyboard RGB,14.0,129.2,0.0,399.45,Latin America,0
2021-01-02,Mechanical Keyboard RGB,19.0,129.5,0.0,211.76,Asia Pacific,0
2021-01-02,Smart Fitness Watch,12.0,145.27,0.1,436.27,Europe,0
2021-01-02,Insulated Steel Bottle,11.0,30.47,0.1,154.67,Asia Pacific,0
2021-01-03,Ceramic Knife Set,2.0,87.87,0.0,101.98,Latin America,0
2021-01-04,Insulated Steel Bottle,15.0,26.94,0.0,196.75,Latin America,0
2021-01-05,Bluetooth Speaker XS,12.0,78.49,0.0,149.2,Europe,0
2021-01-06,Mechanical Keyboard RGB,12.0,128.11,0.1,466.38,Asia Pacific,0
2021-01-10,Wireless Earbuds Pro,9.0,200.61,0.1,440.58,Europe,0
2021-01-10,Wireless Earbuds Pro,21.0,198.37,0.15,274.86,North America,0
2021-01-11,Ceramic Knife Set,24.0,91.04,0.05,77.6,North America,0
2021-01-11,Bluetooth Speaker XS,2.0,79.5,0.0,371.55,North America,0
2021-01-12,Smart Fitness Watch,22.0,150.34,0.0,330.54,Asia Pacific,0
2021-01-12,Aroma Diffuser Mini,3.0,49.0,0.1,486.75,North America,1
2021-01-14,Bluetooth Speaker XS,12.0,80.91,0.0,301.53,Europe,0
2021-01-14,Wireless Earbuds Pro,16.0,197.27,0.0,201.38,Asia Pacific,0
2021-01-16,Wireless Earbuds Pro,21.0,199.17,0.0,283.56,Europe,0
2021-01-17,Smart Fitness Watch,24.0,148.41,0.0,490.67,Latin America,0
2021-01-20,Mechanical Keyboard RGB,1.0,131.09,0.0,363.36,Asia Pacific,0
